"","X1","X2","factor.cl.cluster.","NES.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_kras","NES.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_tar","NES.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_wt","NES.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_kras","NES.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_tar","NES.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_wt","NES.TCGA.LUAD.KRAS_G12C.KEAP1_co_kras","NES.TCGA.LUAD.KRAS_G12C.KEAP1_co_tar","NES.TCGA.LUAD.KRAS_G12C.KEAP1_co_wt","NES.TCGA.LUAD.KRAS_G12C.MAPK_pathway_co_tar","NES.TCGA.LUAD.KRAS_G12C.MAPK_pathway_co_wt","NES.TCGA.LUAD.KRAS_G12C.PTPRD_co_kras","NES.TCGA.LUAD.KRAS_G12C.PTPRD_co_tar","NES.TCGA.LUAD.KRAS_G12C.PTPRD_co_wt","NES.TCGA.LUAD.KRAS_G12C.RBM10_co_kras","NES.TCGA.LUAD.KRAS_G12C.RBM10_co_tar","NES.TCGA.LUAD.KRAS_G12C.RBM10_co_wt","NES.TCGA.LUAD.KRAS_G12C.STK11_co_kras","NES.TCGA.LUAD.KRAS_G12C.STK11_co_tar","NES.TCGA.LUAD.KRAS_G12C.STK11_co_wt","NES.TCGA.LUAD.KRAS_G12C.TP53_co_kras","NES.TCGA.LUAD.KRAS_G12C.TP53_co_tar","NES.TCGA.LUAD.KRAS_G12C.TP53_co_wt","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_kras","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_tar","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_wt","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_kras","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_tar","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_wt","NES.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_kras","NES.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_tar","NES.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_wt","NES.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_kras","NES.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_tar","NES.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_wt","Padj.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_kras","Padj.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_tar","Padj.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_wt","Padj.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_kras","Padj.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_tar","Padj.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_wt","Padj.TCGA.LUAD.KRAS_G12C.KEAP1_co_kras","Padj.TCGA.LUAD.KRAS_G12C.KEAP1_co_tar","Padj.TCGA.LUAD.KRAS_G12C.KEAP1_co_wt","Padj.TCGA.LUAD.KRAS_G12C.MAPK_pathway_co_tar","Padj.TCGA.LUAD.KRAS_G12C.MAPK_pathway_co_wt","Padj.TCGA.LUAD.KRAS_G12C.PTPRD_co_kras","Padj.TCGA.LUAD.KRAS_G12C.PTPRD_co_tar","Padj.TCGA.LUAD.KRAS_G12C.PTPRD_co_wt","Padj.TCGA.LUAD.KRAS_G12C.RBM10_co_kras","Padj.TCGA.LUAD.KRAS_G12C.RBM10_co_tar","Padj.TCGA.LUAD.KRAS_G12C.RBM10_co_wt","Padj.TCGA.LUAD.KRAS_G12C.STK11_co_kras","Padj.TCGA.LUAD.KRAS_G12C.STK11_co_tar","Padj.TCGA.LUAD.KRAS_G12C.STK11_co_wt","Padj.TCGA.LUAD.KRAS_G12C.TP53_co_kras","Padj.TCGA.LUAD.KRAS_G12C.TP53_co_tar","Padj.TCGA.LUAD.KRAS_G12C.TP53_co_wt","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_kras","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_tar","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_wt","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_kras","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_tar","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_wt","Padj.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_kras","Padj.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_tar","Padj.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_wt","Padj.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_kras","Padj.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_tar","Padj.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_wt"
"KEGG_DORSO_VENTRAL_AXIS_FORMATION",5.80897917860993,-8.64276167652883,"2",0.55175220477751,-1.66706117371646,-0.886611963943575,1.20783460904996,-1.27912190912657,1.0153024981283,-1.31152661676011,-1.17929393511746,-1.25709329659531,-1.46429702576736,-1.19413472320109,1.39398595137136,-0.436256079701442,1.05136861642433,-0.630879441287472,-0.824964716720509,-0.922763442943249,-0.777678513085346,0.784010756593861,-0.997919210247183,-1.27935538836681,-1.69877199977036,-1.30942757422793,-1.29087929818046,-1.56899106821635,-1.41414302759126,-1.42126537698592,-1.61535828777687,-1.27334552953538,-0.902010526108755,-0.846460162152687,-0.932693517749121,1.18020088363939,1.45738221948217,1.35983434135712,1,0.0256141545417074,0.83847984870223,0.480000521159058,0.479849386986668,0.575110445058462,0.262416524305016,0.887550200803213,0.400934472645091,0.174526078026705,0.417934468277718,0.189713592061569,1,0.588283402203857,0.99891765108296,0.971228627083183,0.975832438238453,0.901073838938458,1,0.802009167303285,0.408456500120023,0.0191967691148286,0.318713181148748,0.306122448979592,0.0561874025253655,0.177564102564103,0.396627801642266,0.0927766930669958,0.484997253501785,0.756498094209008,0.957292327203551,0.76632118226601,0.49722006522752,0.179265888651531,0.259681058735862
"BIOCARTA_TOB1_PATHWAY",-0.396943186578664,-9.51297232411184,"2",0.543403854173192,1.26445102267573,-1.32303526483026,-1.59646951665222,-1.02297215535059,-1.14299489174406,-1.33833087902468,-0.771462203762869,-1.18290799971738,-0.511232436403951,-1.64847199428894,1.81754929772736,1.80608554851913,1.51219353861194,-1.0314470721056,-0.941710230370508,-0.927785335589032,-1.15774315837831,-0.682079786072289,-1.04723284980547,1.12538991825797,1.36851772391454,-0.898338896737259,-1.62140168360026,-1.48982850726672,-1.67973521822502,0.687499654659693,1.0776647001997,-0.826071383162111,-0.752674444022141,0.85541218738921,-1.43000453535941,1.36338767415935,1.87003072206061,1.52855236146783,1,0.519259561725875,0.372641509433962,0.116402747765565,0.830357402084604,0.487740863787375,0.270345345345345,0.999319701753632,0.488097907922981,1,0.0939625666168805,0.023317444358097,0.136586392232457,0.263072784975703,0.91481705513292,0.921517843017606,0.974104770591268,0.510555737446494,1,0.741815207095496,0.542813325381273,0.398125,0.796244566792234,0.0515517966251602,0.205391312667432,0.0272814565279873,0.948824614753818,0.746478873239437,0.9360453365886,0.881541725601132,0.957292327203551,0.254615647241117,0.347324006218077,0.0307965166131707,0.143203724255842
"KEGG_OTHER_GLYCAN_DEGRADATION",11.461045886221,2.62956252791605,"9",0.48531165965887,-0.567263171597663,-0.830249552020441,-0.752779362980999,0.716695702806879,-0.719138093715707,1.73696134642768,-0.849059670154845,1.429385354093,-0.616502734374989,1.0916914761304,1.97785994442701,1.92291238992713,1.56820955246753,-0.954666614751418,-0.772229104199223,-1.05777190953195,1.01102704773007,-1.11093222255461,0.863040638617758,-1.17790589546933,-0.877211539219024,-1.35071438067275,1.59600604012482,-0.998238764152979,1.5852947660484,0.935859206764227,0.973486380911114,0.900187730609561,-0.979722237020042,-1.19465468992002,-1.11404205898779,1.16217939995303,-0.671678167494129,1.03757079218742,1,1,0.88439360736658,0.92182523478971,0.997292401707753,0.905213133806261,0.0454799097925893,0.991755167294736,0.299815666399458,1,0.547912087912088,0.0082182922110724,0.059964856055304,0.215594920395011,0.941703689395403,0.98951562033133,0.891288107000843,0.684305826537344,0.933479853479854,0.854712560227048,0.545418745077448,0.886303243968534,0.299190996187205,0.0969729397271161,0.701463478091191,0.112226375958219,0.787523496240601,0.837012641166944,0.907482144189485,0.687270765911543,0.726009445392281,0.55808570652123,0.602438174851968,0.998346017469515,0.636176959866916
"CRISTESCU.T.GEP",-10.0557025421237,-12.1912769963531,"1",0.421831815624195,-1.43197162729286,-1.18892466347283,0.957371454357389,-0.863817449647242,-1.15577017815365,-1.61611110766767,-1.08502153445283,-1.58656085684111,-0.96384978714097,-1.02790914855526,2.23598456481412,1.65244766835033,1.78358490107481,-1.51287255936244,-1.40963334817633,-1.62241107143526,-1.72815112339403,-1.59452685623165,-1.54256628259698,1.88966685860829,1.91444236757988,1.82654331204211,-1.88199432860267,-1.86565236271301,-1.94263306555106,1.91057757116962,1.96192947779204,1.51459765855005,1.87398798622633,0.806251211547506,1.78661088349516,-0.950559316495614,0.656274122106837,-0.888480119605882,1,0.362644922632742,0.495358086957368,0.773147015378481,0.957308131008636,0.476300477637864,0.0505456531426544,0.974090682610862,0.0973629483256502,0.961149101635827,0.620272382428154,0.000210993338499919,0.226460731997077,0.128789965462459,0.258994144541242,0.449907715023994,0.167207833574183,0.0596627678931647,0.168039952424136,0.155004712344182,0.00234438532180619,0.0281899571427598,0.0215976475248647,0.00205657819864304,0.00524400069081134,0.000904611155073988,0.0200059094249754,0.0334698557214434,0.326056939944317,0.00996730450327042,0.970317109144543,0.0419781088342312,0.852977654880752,1,0.847387261052476
"BIOCARTA_SM_PATHWAY",3.78946700209626,16.2357907602998,"7",0.410369116433599,-0.866521154321497,1.9343740525731,1.64624551514385,0.682000292050071,1.85027536214599,1.69629790115872,-0.770548251401409,1.94989410065511,-0.728012341341124,2.09886119819219,-0.877353662785531,-1.03755685738149,-0.480640589028686,1.06364967467613,0.68787963955838,0.970825303790717,1.38001217067311,-0.987123973493369,1.28525085140021,1.42793837420082,1.06662164366725,1.93234149977906,1.72974767079822,1.1385558081276,1.89679094864409,1.85252186204178,-0.598021220464598,2.10272449667147,2.03793227783824,1.98846882765639,2.21443571879408,0.721446169636787,-1.01632705918163,0.972735325861321,1,0.910563045406058,0.0111646412809004,0.0913646025137733,0.997292401707753,0.0656790068196733,0.074579183097275,0.999319701753632,0.00960223001462297,1,0.00158368613610375,0.795942959001782,0.67955629276384,1,0.89813448890528,1,0.948453608247423,0.304193975735602,1,0.442327688651218,0.242291712223923,0.718919473514496,0.0134883109464306,0.0325767920818025,0.492189588993833,0.0184734053237757,0.0459291265472311,0.98876880345406,0.00465780618565954,0.00132600220875197,0.0149894832120072,0.000183022046415706,0.993975169575283,0.657513743373106,0.691823899371069
"BIOCARTA_IL7_PATHWAY",-3.60352978592864,-7.92117068074026,"1",0.397820299554967,1.14781174709702,-1.53360411672992,-0.718318170154162,0.976464507668232,-0.947368045129897,-1.71059829069442,-0.877083503889251,-1.46601599741559,0.828912776695219,-1.90335199449263,1.74068376867847,1.74039210442914,1.66229682806994,0.709225014697127,-0.831782856659086,-0.665479860541911,-1.60788653020084,-1.14394952798605,-1.39895428878836,1.19513193069867,1.33433759430792,-0.56720490954999,-1.74264640562136,-1.54759569664669,-1.90919039047432,-0.728691607414114,-0.575197807825507,-0.95639426516137,1.33807191888017,-0.76682267736442,1.21622921980981,0.558659759156266,1.3617989439302,0.576081182367055,1,0.565206118745139,0.215141612200436,0.947501487209994,0.824806685932984,0.684424624099798,0.0492040376223586,0.991755167294736,0.208750511379541,0.98774126238915,0.00634170067834259,0.0375278713617195,0.123422434493362,0.169977058144006,0.989980461552368,0.957745605364653,1,0.0985338695838065,0.908421835376666,0.311918119482818,0.475332475332475,0.375015812776724,0.990783450938034,0.0112665871934073,0.159517292882913,0.00117209552476128,0.932295088017124,0.993237012778527,0.858664138144819,0.326944694244604,0.970317109144543,0.421363519627018,1,0.253158762131478,1
"BIOCARTA_CTL_PATHWAY",-9.78152594452849,-13.2186617543487,"1",0.371325414993186,-0.887016396910183,-1.18734203005149,-1.31139745106792,-0.76985430092748,-1.30419087321654,-1.77573982588981,-1.25265351782914,-1.57845308644342,-0.539683863125837,-1.24670010372924,1.9897472825672,1.59049836794494,1.72031194159133,0.827771714388332,-1.02513144503836,-0.631938597968604,-1.65533749003166,-1.32977881234261,-1.46706614049641,1.54908310319332,1.66556027736762,1.58549390237041,-1.96592452045986,-1.70572827270157,-1.94961205606205,1.3688400002711,1.81624945159106,1.30119504101799,1.66375391352731,0.795128293249793,1.56919592983306,-1.24298080661103,-0.634512298108025,-0.981432016772343,1,0.889090291152147,0.511489988920544,0.436167635658915,0.997292401707753,0.307115372073306,0.0243257794950131,0.786604916280727,0.119916450314116,1,0.383344049477971,0.00725965328536488,0.251306160107617,0.1617780710822,0.980308529945554,0.863645811681563,1,0.106803803465519,0.767047421253029,0.230031707685339,0.126743068078488,0.120847468304944,0.164399152151893,0.000121976237722306,0.0516871733345224,0.000315582757324673,0.44649883847722,0.0650898608863048,0.458547297297297,0.0862371386477422,0.966295777570287,0.143372277827036,0.48,1,0.744881889763779
"KEGG_PRIMARY_IMMUNODEFICIENCY",-9.22890124207488,-13.8931431462554,"1",-0.558589621032809,-0.823181675326594,-1.53266545244579,-1.13597993313816,-1.22275388760863,-1.38605210177821,-1.52916581732956,-1.12875409408996,-1.66908182670536,-0.731251453768976,-1.64222255870453,1.89233940415066,0.93141443326034,0.932687503661268,0.813488996902368,1.31771437785303,-0.904407223207609,-1.6325678870264,-1.21110077999197,-1.55613604645549,1.75882520706796,0.58231550693241,0.718470276169564,-1.88143278718404,-1.57851706341001,-1.95756675550475,1.10295214330322,1.18777597355607,0.649799206573088,1.64490108732159,-0.656636300679757,1.36838004355953,-1.49042147640007,-0.945090725899529,-1.47099490845592,1,0.948736332201901,0.113801355695422,0.556294715702272,0.556609740670462,0.207408386187456,0.118429000762939,0.945907351345176,0.0481974388489587,1,0.0604660625304866,0.00631802558387906,0.756734006734007,0.778551052528035,0.989980461552368,0.47108843537415,1,0.0707861783225929,0.834366347301227,0.108612753882543,0.0119106317277363,0.998988877654196,0.96211375600824,0.00291219901199696,0.108307748940904,0.000138366465074672,0.631025867136978,0.544885550786838,0.99558838029625,0.0671140474990484,1,0.278418688016285,0.170185622249155,0.762573004542505,0.0723256059050238
"BIOCARTA_NO2IL12_PATHWAY",-9.23336443787566,-11.7007155110625,"1",-0.571151171104872,-1.23406195808365,-1.49456319297254,-0.620915146516952,-0.781082105568119,-1.2807547738984,-1.55358831597078,-1.11124881836302,-1.48217308385957,-0.954768233407218,-1.27508875943205,1.97066830001645,1.48609552577436,1.14902919867531,-1.07763622632686,-1.04585286286478,-1.19225331685287,-1.4276205337451,-1.01083037757804,-1.46665519702265,1.65556722883123,-0.904678051387764,1.31534001165865,-1.91178142013228,-1.54527740595211,-1.9777237212739,1.78489310072786,1.64684349787365,1.69182399911991,1.94778017520349,1.35503905030548,1.78948610277623,0.519432164565206,1.38273669039854,-0.583994563826688,1,0.545816868783213,0.215141612200436,0.985814536340852,0.997292401707753,0.319017227314171,0.0853337960759053,0.974090682610862,0.208750511379541,0.964509131069301,0.35513112369431,0.00868550146168387,0.285318026828205,0.490384615384615,0.89813448890528,0.863645811681563,0.704656862745098,0.240795116485724,0.959123443019149,0.221695637354466,0.0921113757776054,0.882563991427677,0.316110434188237,0.000871383428130266,0.173262526119498,0.000208889357801093,0.0480369117778064,0.153795637200212,0.208625758211098,0.00996730450327042,0.528717681762971,0.0515112471705569,1,0.217733679817308,1
"BIOCARTA_P38MAPK_PATHWAY",-3.98648247605315,7.67206195094309,"3",-0.572547271610552,0.978522219712262,1.74240129950636,0.956884650870635,1.51174796505515,1.80939028019642,-0.898445762983277,-0.910476660970684,1.17900102374536,1.25456887635614,1.26198701948839,0.992524942535259,1.00359549276926,1.43362998388729,-1.04423149891366,-0.997929243228455,-0.903769145635832,-0.997285212827851,-0.776468889335627,1.13023746677784,1.50699972840828,1.7320314632861,1.9469182334764,-1.05366106921267,-1.3526664915595,1.01894611410563,-0.911118004417221,-0.950762875501559,0.775995942018394,0.99492501577192,0.816909999830839,1.29524692971478,0.964031910655992,1.42129230723723,1.59276870543905,1,0.832144892221771,0.0501242375863651,0.785229896995393,0.208977304853801,0.0514308006539062,0.74868499846246,0.991755167294736,0.485373922822434,0.35134706054705,0.308248713312004,0.664179271708684,0.622154870149165,0.315621762242113,0.91481705513292,0.873638981173865,1,0.686532448715016,1,0.625237361613701,0.0948094067801703,0.0167101383213206,0.00230860373905896,0.539658963774546,0.287932434627254,0.568820355816081,0.824349473543022,0.851753706157346,0.981554551026662,0.637097253891147,0.970317109144543,0.276773548914524,0.810012947777298,0.130204255518283,0.135716243957578
"BIOCARTA_RAC1_PATHWAY",-7.33530077820769,2.86499312617502,"4",-0.596307348036888,-0.75220913637397,0.98934530979468,1.39313504726662,0.931917500728185,1.53776726581949,-1.69209567014257,-1.23074906647366,-1.25083513142306,-0.608424152921966,0.826762755238158,1.57981511713748,1.14514586033645,2.00934123390594,-1.02647649025344,-1.24626952015274,-1.13932076337773,-1.42412478813277,-0.68878512064286,-1.29246524395501,1.27434936614355,1.02749736752002,1.64464381568962,-1.73765523940575,-1.30336279429985,-1.51464190497939,-0.945979333570774,-1.01905703938569,-0.996802684015552,1.24336317133834,0.758108142693601,1.40817500407585,-0.634579821387756,1.49814873733231,0.810298204897542,1,0.982006590900548,0.675894159018784,0.31033417036894,0.880065493246009,0.170527455704491,0.0527727726077076,0.823112767940354,0.412406947890819,1,0.847776722992216,0.110709070494891,0.462054507337526,0.0495882852023441,0.91481705513292,0.694935008494331,0.751374663072776,0.237265874828689,1,0.436220472440945,0.351859351988218,0.766778242677824,0.0701372139993409,0.0108646287073643,0.342938619370544,0.0984143313418442,0.787523496240601,0.793815808157522,0.834226377092478,0.350765450765451,0.99080678226702,0.225563818362157,1,0.119595555461366,0.977416711864016
"BIOCARTA_EGFR_SMRTE_PATHWAY",1.86302181595811,-5.62116572163381,"2",-0.612094148360104,0.986148282982003,-0.595330540520711,-0.670738572976792,1.24743136235531,-0.849370067466687,-1.20702651263165,1.01763341507622,-1.23470771076117,0.792576682663903,-0.919252114327768,1.38656865859083,1.5384542336175,1.4872635024103,0.63346133292214,-0.574104666590998,0.584036338485101,-1.33342054632126,0.563168719270111,-0.9398861062487,-1.03154585156274,-0.894717671493188,-0.923300927775042,-1.29175524491757,-0.902674377382222,-1.22406248223479,-1.38038075491757,-0.975662188065726,-1.43941888595586,-1.51153718140788,-1.51426925382318,-1.57731499607038,0.951468096639511,1.88009563774357,1.20052867566745,1,0.803759847754833,0.975658209137688,0.965536777415018,0.562307098765432,0.794485448774332,0.424003820626485,0.981457962915926,0.469455103149075,0.99129016064257,0.754992535097247,0.322979979657149,0.255818657313751,0.210616647089105,0.99891765108296,1,1,0.368187859991139,1,0.8233334826963,0.661638636214907,0.886146553028393,0.784671120901527,0.310909156739925,0.752995956048097,0.417376961483595,0.43045843045843,0.837012641166944,0.349606219709208,0.175152388901535,0.404266080566574,0.116584899665703,0.810012947777298,0.022095061835814,0.485732072794661
"BIOCARTA_IL10_PATHWAY",-6.66349158173552,-10.1496557881621,"1",-0.622556595431131,-1.23724169563075,-1.53296016694844,0.45557948685462,-1.17120253215876,-1.30351673682823,-0.875235773037983,-0.985836004150203,-1.14391694571851,-0.75030692227749,-1.34737048686869,1.77360602884192,-0.799349081787778,1.06379369559966,1.12693118549359,-1.09158624233081,-0.844297808595134,-1.45096661766697,-1.19616682284406,-1.52584266900016,1.00954859156447,-1.06120080655179,0.734239613884669,-1.45068810124858,-1.8869384001608,-1.7381680951565,0.690230436166181,0.607755592762911,-0.833290266878975,1.24177438533881,-0.904041214930401,0.565613117750415,0.652065820996123,1.48234344176565,-0.511031004271861,1,0.546964556181146,0.158357902587035,1,0.682382133995037,0.307115372073306,0.773896511820136,0.991755167294736,0.57907530750158,1,0.306139365248945,0.0452155013393604,0.870927522090313,0.560377828618026,0.856484984046577,0.848095467695275,1,0.237265874828689,0.908421835376666,0.157309807180814,0.680878923972847,0.750122796485292,0.944589355795922,0.166295025728988,0.00385840819668351,0.0147055126017398,0.939962822019185,0.990196791236489,0.935725179197804,0.388246957472993,0.957292327203551,0.998497620805644,1,0.125866782179728,1
"BIOCARTA_RANKL_PATHWAY",-3.44433817749968,3.38909986712656,"3",-0.654376373561472,1.33443635417211,1.30220548526004,1.10850455597845,1.3000974210149,1.43237898653614,-1.67628333212187,-0.762615287659425,-1.24562393337889,1.50273614421063,0.913230971515166,1.02364120663664,1.34697247596004,1.5728868396558,-0.637582835507815,-0.806988176381102,0.786193106256921,-1.08853078087644,1.34429565572784,0.941370724649823,1.18381432242217,1.95326630437095,1.44397968517222,-1.58134830548617,-1.14168161274857,-1.39989796970125,0.770211934125374,-0.568437189510896,-0.902163512125782,-1.18953261971296,-0.80861962953848,-0.792729138601977,-1.06744786755527,1.15261856101245,-0.804191694743514,0.996682970708945,0.452057067020571,0.375872063198933,0.662254638693023,0.542328042328042,0.218587203539581,0.0517025018945191,0.999319701753632,0.460994383191179,0.241674936010477,0.72466495318524,0.622030219550881,0.329293874180207,0.219385905585956,0.99891765108296,0.977958922232855,1,0.606620830150242,0.774298082869511,0.81021663647343,0.510403071017274,0.0281899571427598,0.237605078057986,0.0466005323728517,0.536042573778423,0.224405063291139,0.897704348475792,0.993237012778527,0.907482144189485,0.459316786482657,0.966295777570287,0.88871839581517,0.719629795491864,0.449803895351429,0.947125879214164
"BIOCARTA_CTCF_PATHWAY",-1.9676385868167,-9.32792994282522,"2",-0.676756415314734,-0.410615261165589,-0.84960994129197,-0.797428423440957,-0.972492679534807,-0.838256840812071,-1.01831103156336,-0.72922200015775,-0.96976432428925,-0.473593886012757,-1.26378659782569,1.32328886428427,1.72017432400134,0.968212977984198,-1.18061134101002,-1.22387366364597,-0.912074386966067,-1.00112137425968,0.680823217288006,-0.824313960437008,1.31180117963831,1.3001996248649,1.01282093674782,-1.05887879017319,-0.970232627931021,-1.17822322838005,-1.07628282121277,-1.13529855485262,-1.35886400295648,1.00072334774366,-0.83449684600428,-0.90139110550082,1.69440145522937,2.00493290186744,1.94903955587692,1,1,0.857364341085271,0.916226336592469,0.870661350844278,0.798884829840415,0.597048464614594,0.999319701753632,0.699035891884578,1,0.35513112369431,0.310107411853243,0.105465650603403,0.705496453900709,0.856484984046577,0.720867469879518,0.974416804864566,0.684305826537344,1,0.884590215428108,0.311055567630225,0.340387535758077,0.65267321408355,0.539658963774546,0.720181995450114,0.410538279687216,0.691639751552795,0.670180301759249,0.388962171822476,0.643940418937036,0.957292327203551,0.791428571428571,0.0817655083974635,0.00511637594719383,0.0239642146222707
"BIOCARTA_TCAPOPTOSIS_PATHWAY",-8.74216494446746,-12.8636889149932,"1",-0.691660923846269,-0.55939180301295,-1.37815200320224,-1.40136010198284,-0.936716336749592,-1.31657634109382,-1.43216186000051,-1.01282977871166,-1.42138872249876,-0.795282781373029,-1.52158602334356,1.84850687689484,1.32006324459273,1.32519364782655,0.574365920940093,-0.776161490639963,-0.712763535839437,-1.47330155289197,-1.17236620931463,-1.28018358857715,1.5149780943824,1.41408361645752,0.992322536075299,-1.76956503652983,-1.55446551070972,-1.81878756188333,1.62974736455251,1.74649829585174,1.30768385862521,1.53222021028852,1.17067641650106,1.41203081102954,0.968025774538881,1.58762025471544,0.949930748785534,0.974180341622202,1,0.323575304088797,0.332637184775231,0.912405903250544,0.296177492649024,0.224860476915271,0.991755167294736,0.251293787756953,1,0.160647608833519,0.0110893968664285,0.332034388558573,0.303062839059675,0.99891765108296,0.98951562033133,1,0.232547626735551,0.908421835376666,0.436220472440945,0.158564723033458,0.375015812776724,0.713724675324675,0.00221551050209543,0.140989522699956,0.00259987992539184,0.118577342760517,0.153795637200212,0.503425136306445,0.194234492563372,0.757925754426583,0.282550091074681,0.784149191849949,0.135766960473457,0.751217387861752
"KEGG_PRION_DISEASES",4.98954310530671,-8.80252310536184,"2",-0.697130423743062,-0.964718181481141,-1.08231291126113,0.544565678268738,-1.0453041056852,-0.821710074819562,-1.49316784316536,-1.26557102706369,-1.23501455787295,-0.792767701666291,0.906732210271442,1.62376922750481,1.28475988075055,1.53160489281549,-0.839071218984436,-1.15721030528368,-0.866164651819553,-1.21908106202477,-1.36222081371746,-1.07040726800409,-1.18613532198572,-1.50546780595278,-1.46348670210095,-1.32231615625239,-1.75569797079926,-1.45213807607942,-0.934888909544458,-0.998810508903852,-1.08620605667459,-1.25341951656355,-1.09964227777393,-1.50242384695391,1.21769792763503,-0.663041788666108,1.21391481862207,1,0.84242665401509,0.596932515337423,1,0.818781056687963,0.853317535545024,0.140037371878183,0.760009923096006,0.400585943587346,1,0.785594702648676,0.0509994214105036,0.285318026828205,0.159009215851892,0.983281804649032,0.77669600436171,1,0.424046602993971,0.594919292593711,0.734131599519515,0.442115565593826,0.0913787304536616,0.152177066906599,0.25541724296911,0.0271397433523785,0.115946297904006,0.798737775601529,0.828789893617021,0.752340150351629,0.326944694244604,0.789950892628779,0.180859379837796,0.420289855072464,1,0.460606767221878
"BIOCARTA_ECM_PATHWAY",-2.23728809243194,7.01460889079294,"3",-0.700505628867875,1.63666242613674,1.34810290963047,1.10257896853723,1.51773735452793,1.81893213032224,-1.08530949641405,0.609853221976011,0.955141318766309,1.42240476508016,1.26942528813053,1.67869531132157,1.8674193001914,2.37434026459045,0.899755090656737,0.852063396251514,1.32989286732546,-1.12257676164143,0.581613346311076,0.732560036061676,0.790109747155122,1.78146204617678,1.15649988400612,-0.802312196858969,-0.951584049247533,0.888371592119738,-0.54563721141443,-0.643228246873012,0.658969589223321,0.908691023415517,1.33876453914458,1.04965810113211,1.556395847328,1.49389308635383,1.90022780090975,0.996682970708945,0.131402948951271,0.351422448828789,0.662254638693023,0.208977304853801,0.0866340777027593,0.532936326156665,0.999319701753632,0.692911683639199,0.204163801726737,0.359139670360898,0.0594816776166553,0.0569022859693912,0.00695482389633773,0.958117151665539,0.951758730954919,0.602690582959641,0.54461953810488,1,0.915736518636003,0.90519354211243,0.0718300335233335,0.509726603575184,0.837046725599856,0.7281405644715,0.75784884813409,0.994565217391304,0.979217641923486,0.99558838029625,0.743607243607244,0.542275132275132,0.586821037073531,0.137174622924414,0.125866782179728,0.0313770535312338
